,Col.1,Col.2,Col.3,Col.4,Col.5,Col.6,Col.7,Col.8,Col.9,Col.10,Answer
0,-1.7885188722404304,-0.8940400331875573,0.9681526823723552,-0.2896765434356305,1.380540026898215,-1.3731437409910257,-0.3207214425056353,-0.1285654315452627,0.0023731748542041,0.7034996730649041,-3.30658555458974
1,-0.7417231654487858,0.3705287310223256,0.6940508344300708,-0.5857047946451434,-1.070719442325414,-0.0952289689874104,-0.3587101411697684,-0.6277248828430068,-0.2084689270057453,-0.7691722834512744,-11.02081213481692
2,0.4847054917762712,-0.1559411962456574,-0.0289688192463873,0.2799529327575649,0.4384723609886291,0.291991240750821,1.6366638716361075,0.8694104625859098,1.0408148657380014,0.7215168337402121,87.82127609418687
3,0.4773039368933178,0.0866162733388389,-0.4703445211779614,0.3491512258232621,0.0015117862420517,1.6533864089745265,0.9509898031798264,-0.3290106563710675,-0.1710748394992894,-0.1053192857447035,-31.64417002270137
4,0.0493941060646591,-0.1701538984390026,0.3847317131598377,1.0392618085893095,-1.9924991599124573,0.1285676162937438,-2.7509475680776063,-1.1845675341186457,-0.5026282153949344,-0.899456135417889,-44.93804883430016
5,1.0918159072154612,-2.1313146599852018,-0.4050832639206354,-0.1708304076874391,0.2630766894332881,0.5364439368681257,0.9929416493373554,-0.1295965590136687,-0.0191227512990496,0.7904280904722739,3.801200121127777
6,1.3487878682901,0.5588657879489666,-0.2728913561712938,-0.353317728091743,-1.3713232471471188,0.1839363402760656,0.6790203045104227,-0.4093739891492758,0.6595634650916563,0.4293192866086668,53.55755056111418
7,-0.2880058806685189,-1.2411739782537203,1.1163587220437514,2.257883181211069,-1.1169493344551715,1.1757607616041588,-0.2481568311545041,-0.2184200476087606,-0.2940904555046211,-0.8147552243651697,-25.376984091327788
8,-0.1266006311259781,0.4878147649765918,-0.3543202722823766,0.3561837348609741,-1.1219892377344292,1.622634478034083,-1.5451347924726997,0.6830976831702715,1.2116386663488123,-0.1184693001218525,100.2056974685753
9,-0.4661557022161254,-0.2281547965833843,-1.1963099714035128,-1.5958813690320397,-1.4737655176136435,-0.6788102101595077,3.2529008023011587,-0.322308749720386,-0.8154578692172377,-0.9471392661729446,-75.35575621120962
10,-0.7026854875649396,-0.8138052344956054,-0.1183902517810588,0.4422969120410727,0.396444538530626,-0.9391406160511568,-0.4745133465442125,-1.0538566426432434,0.1480051205284538,-1.6997365015958217,14.071767368100245
11,-0.0582415057117433,-0.1744884139739289,0.8366452783370826,-0.4935143775781184,0.6855364862553506,-0.3988459000205521,-1.1448971209429857,1.906596479730737,-1.446316001204991,-2.646293296293553,-149.452547434743
12,0.1897187919795859,-0.2329845615794952,-2.048671922604096,-0.1366293792823912,-1.1844114274105708,0.7837860781804775,-0.0860556433725418,-0.3357568385230854,-0.1548484548344929,0.0927764249673496,-24.907938005333943
13,-0.3386655447085998,0.3087859657273903,-0.0241842999043007,0.3380206875385828,-1.2551889589393763,0.1228678804401826,-0.7933775833025974,-0.5151315532741864,1.536107505720211,-0.4499035011217274,144.94359820199486
14,0.0720375472327051,-1.2566759336862652,1.8531510681760583,2.685140632815677,-1.0876016391665595,-0.9500788389401272,0.6872695998332545,1.7723736436741624,-0.3883362442188388,-1.543731668736461,-36.84099767268896
15,-2.899215485187894,0.6332553601944795,-0.8233420031174448,0.7681670032557727,-0.5946645647435304,-0.2193030704215086,-0.7695845069787547,0.8799617728649395,2.149038848866098,-1.0699862361906598,197.64039973406437
16,-0.5383113936858084,-1.161481950236712,-0.4054494752587835,-0.3925687758796,0.365229811440301,2.308417411264717,1.3925260779906183,0.1684145139590734,0.390584260761245,-0.3022993190230034,35.52597592800234
17,1.2920362265163687,0.5200258462506334,-0.0357341535909595,0.3562465177027987,-1.4714972265540462,-0.1411073160914383,0.013124550116005,2.015857419172973,0.6512999299291404,-0.8226609931729122,89.95560164299393
18,-1.4314571815116384,-0.7100595208514041,-1.859509165485476,-0.4787728240063871,-0.020135375676426,1.1560935795867744,-0.610104035354375,0.9906770017655062,-1.0465976693424663,0.8327830239661242,-109.1225281430062
19,-0.9875715261193588,-1.073073243300188,-1.8781160946814373,0.4016104160313803,-0.2931788206772905,-1.496431377418074,0.831417318401251,1.4713620423719365,-1.61792052902001,-1.879920036236128,-155.3993499222364
20,-1.7231933239653434,-0.9342158375564428,1.0303924263130786,0.7656954261085819,-1.0624411368884286,0.0597147706929366,-1.9898222399382917,-0.2780337171101295,1.0329180459160618,0.7441495680026682,87.49236575727652
21,0.4009645589884458,-0.6417519763794223,0.1790782784084775,1.5007276476905744,0.3230658808773594,0.8856838994614534,1.1027864128705176,1.6238961842579007,-0.0561443430562732,0.4834030895212095,-1.396613934878478
22,-0.2671358216161167,1.173333010154979,1.422161444160768,-0.5607590621346954,-0.4241748188747246,-1.3465196615817676,-1.481457143764554,-0.3913201768881446,-0.6654423678480663,0.493994887292568,-78.41427699699591
23,0.777825379448841,-0.715293771938833,-0.3338971829050907,-1.1128704358160082,0.2975537530277765,0.6439086901952461,-2.784125995216384,0.286153528471002,-0.2065771879685225,-0.544720740670774,-7.593093946358085
24,1.8691686500468567,-1.3377011261623235,-1.0567548840364027,1.388950186999115,1.0530691663226022,0.069535334359106,0.3813586991627695,0.3287567494643397,0.5356453050681494,-0.7896879574519162,73.06796129202607
25,-1.194552052723986,0.5159674914371459,-1.074012981625014,2.198118914863767,-0.4725025841606085,-0.4431066317701144,-1.6051587093179822,-2.680939717427,-0.140303646902985,2.1309769755249737,-16.054488332990136
26,1.1907316086258812,-0.8750993854125558,0.6701565503321437,0.5106942988951843,-1.3820347260227162,-0.5369047713298828,0.5333662646860791,0.2657401234141504,0.1124868115004358,-0.6255334005329436,6.166259424532555
27,-0.4932797606132395,0.0371326453434065,1.203169149193234,0.8638324227547315,0.8866862640885939,-0.4630974173324519,0.8146430888605973,1.7695081288305337,-0.3000737314814555,-0.8122654934611931,-13.526742182040154
28,-1.5347150370125728,-1.1875457756687378,0.479207447335319,-1.0306334854354435,-1.4435398156990535,-2.1184421474367023,0.1951591102295473,-0.94399150771478,-0.2678605887257668,0.7104985101364456,-0.2988670656168857
29,-0.9333172012444224,0.856155556836564,0.5045797654704761,0.7854764528549868,-0.051342912704208,-0.0363688339106138,-1.2524149439011607,1.4930226357142633,-0.9253439813451968,-0.90271645383321,-94.10021975036136
30,-0.1671453139230685,0.2365723697803081,-0.047847061965282,0.3373236577018771,-1.4472320543806445,-0.4962002374472135,0.0967431714192391,0.4793398619225982,-1.9567290798794692,0.0316129832282194,-172.36828613539177
31,0.1784025992531696,0.2493099859750759,0.2373116477208658,-0.4653767839296524,-1.9315293250980567,0.7427861661062981,-0.385427375024046,-0.33937719999794,1.7893962060023398,-0.8543980754353178,163.79184307456077
32,0.0873617285357838,-0.630346688579106,-0.4358881178684451,-0.6097011164560507,1.4357604661484429,-0.0810160197914013,-0.7948278722843453,-0.7961770715467805,-0.0398647027253654,0.4878217108275914,-15.951064449284171
33,-0.790472710889662,-0.1447197654447607,1.2720349278692755,-0.8105601159173703,0.0633999271233485,0.123406709415396,0.0745598107105364,-0.0918080514489946,0.7000452723146847,1.9998578404574012,61.45033325684774
34,1.2331176704274285,-0.5425346315669003,-1.5264646882570332,-0.4188313904130111,1.076081732814094,1.15440811805863,1.2603438721792484,-1.3490766043444686,-0.9922396583265072,-0.0606918458851415,-95.83303700876051
35,1.3144282945889445,-0.8770797047105753,-0.2055219060653654,0.0420953186477171,-0.3493805390110045,-0.9611185195569436,-0.288242694807569,0.3752751708285271,-0.7077880082031884,-0.0899568402734146,-80.51451484676
36,-0.1933427060007023,0.2041881612695115,1.3774209197546852,1.3214804188862712,-0.4058240298575524,-1.0318552452665208,-2.344552121102723,0.7327476996857668,-0.150784046184275,1.5637937908619364,-11.035510903073764
37,0.2063607191440174,-0.8310556101158835,1.7050752199158172,-1.050549240910125,-0.1670484806130322,-1.065889385275902,-0.7485795086261474,1.5250972072860398,-0.8842697497439428,-0.1404975478122518,-80.81382484131801
38,0.1777710089141465,0.4933764782269316,-0.7858367655431093,-0.113337953458445,1.8616313772579651,-0.8555679668911443,1.6112827706369262,-0.3668423309417446,-1.8148040029285544,-0.9258767368754404,-179.69665287609803
39,-0.3258448697514023,-0.4581725076778308,-0.2584707683063445,1.0122950638811103,3.4585968161148317,-0.890440463887327,-0.0515634245930219,-0.1307024744971359,-0.7099434210201616,0.8156845906793413,-73.10345696775461
40,-0.0211268616614688,0.8621616676795987,1.0596196518981214,-0.8423798812727651,0.3015015601554714,0.5935863876326577,-0.8034789084221933,1.0155312441539963,-3.019478289127564,0.6029855042946175,-284.9893350516871
41,2.527070920782692,-0.4072015719616529,-0.7368148416525208,-1.2203869916654786,-0.5283333516589073,0.2499136810467275,-0.6938752020747251,1.975328171257546,0.026714277801613,-1.1314983848532565,-5.492925319378957
42,0.5448667731406707,1.3987534807412778,-0.0855736866658735,1.59684406720228,-0.8788052393693557,0.6755263866925149,1.2761195304551654,1.38053898990779,-1.8391393804392333,0.1720548724537608,-167.57612728625392
43,0.636323283998317,1.29522566609296,1.66638325270258,0.5701021880202788,1.208758216839373,1.6105027284060458,0.7755272297057896,0.2462175745778337,-0.4731170244117483,0.394107310940511,-56.95762287735785
44,-0.6953396335230776,-0.6418145875587414,1.5870889370740489,0.3379535699933314,-0.6926221975020497,0.400438114879475,-0.0645130955136576,-0.0952729023427208,0.1390867505544731,1.580786090843899,26.66438037003561
45,0.1830882024610213,0.7433856113975842,-0.057932990525085,1.1688179254227642,-0.0269398349633482,0.4170296157684265,-0.1079157913059052,1.3498398504205495,0.7911127681584514,-0.1619192247784119,75.88603480589113
46,-0.0160016426705108,-0.6010354787057175,0.2960826612014467,0.612648793673014,0.5728107261751832,0.904934769450266,0.2131982240830068,0.6799541317450675,0.8422578090621243,0.5952694519636597,82.95881288365123
47,-0.9778311716440288,-0.6702242261982462,-0.5024439301629023,-2.091922245950683,-0.3544401787737543,1.1137324694427062,0.9114872277854996,-0.3022998396168013,0.5708166717972424,-0.3783418745400049,49.93684057557191
48,0.179997890200407,-1.929503425410548,0.8855816495699065,0.3924016930885267,0.5950764553059649,-0.332156549948729,0.2012054588128517,0.2811453594691109,-0.1654720624211317,-0.6792415991624081,-19.490861547604105
49,-0.602759369823714,-2.269156994686265,1.1255554529825982,-0.982811894782306,-0.3481706377331743,0.9270532988002532,-0.2413487495519846,-0.5951138391567017,-1.0945571896156956,0.088229934425485,-121.75059074825396
50,-0.6997585685717279,1.3913496376314851,-2.693973927718885,0.3699977325196172,0.973605410040088,-0.1182610649305163,0.7376494650753443,-1.4112948319571654,-1.292527728587233,0.4959740481314567,-112.46043637001358
